lsoa11,ah3h,ah3g,ah3e,ah3r,ah3ahah
S01012482,-1.359837312,-0.166456146,-1.811520888,1.629492242,20.85542359
S01012483,-1.060489013,0.383504756,-1.627548449,2.04951264,29.65672277
S01012484,-0.921893758,0.028709053,-1.594648263,1.163472954,17.74835708
S01012485,-0.54186466,-0.437990479,-1.834611804,0.457602765,10.06139686
S01012486,-0.73207816,-0.875689751,-1.834611804,0.470081959,8.654019065
S01012487,-0.88621538,0.161168837,-1.623013374,1.136327323,18.56370582
S01012488,-0.394140074,0.435944646,-1.521562465,0.694777189,18.67448803
S01012489,-1.105996974,0.098349257,-1.602076404,1.60106279,22.62422712
S01012490,-0.703948834,0.140127195,-1.663571304,1.274415224,20.13040425
S01012491,0.150797784,-0.526034057,-1.349751013,0.431841782,13.23753528
S01012492,-0.012837023,-0.729171532,-1.489193905,0.713338355,13.82865242
S01012493,-0.097626209,-0.555659696,-1.349751013,0.586985655,12.86641932
S01012494,0.697237891,-0.59791114,-1.301393741,-0.377347436,13.03432694
S01012495,0.706008132,-1.144351168,-1.285250187,-0.351761257,12.34195698
S01012496,0.624388586,-0.515134464,-1.206745314,0.131020059,15.13209265
S01012497,0.405327963,0.034648866,-1.267935315,0.361523053,17.38914877
S01012498,0.43180364,-0.345914832,-1.322614846,0.178356367,14.31749564
S01012499,0.546967096,0.069087121,-1.350230891,-0.068644111,16.14398963
S01012500,0.693420122,0.045898171,-1.097290184,0.478333765,20.79120818
S01012501,0.484320309,0.007713953,-1.223025517,-0.009129757,15.60351749
S01012502,0.66543356,0.014636868,-1.180659071,0.631965376,21.50571082
S01012503,0.671031166,0.116871759,-1.223025517,0.134490503,18.74131365
S01012504,0.672026132,0.317453823,-1.097290184,0.484851641,22.98665129
S01012505,0.402731002,-0.176364387,-1.306421044,0.030805202,14.00493671
S01012506,-0.325600158,0.114104608,-1.584614787,1.273886828,21.14501098
S01012507,-0.041733365,-0.251522556,-1.643147397,0.501231647,13.3800252
S01012508,-0.026969507,-0.078685109,-1.455962562,0.591468567,15.19933836
S01012509,-0.373721599,0.165578901,-1.679608034,0.671178081,15.81746457
S01012510,0.228691057,-0.005657987,-1.389593125,-0.002539016,13.40527665
S01012511,-0.112213772,0.178000009,-1.376758707,0.378925991,15.0243946
S01012512,0.083159244,-0.126203668,-1.524539246,0.424034703,14.23130205
S01012513,0.791358561,0.141220116,-1.331934728,-0.657424937,16.67409823
S01012514,0.933546418,0.271716887,-1.423477762,-0.670899547,18.8466703
S01012515,-0.143232998,-0.324471486,-1.524539246,0.913243671,16.00483557
S01012516,0.644665834,0.073638588,-1.385372088,-0.206643329,16.31018184
S01012517,0.427746214,0.01884946,-1.409753821,-0.054003617,14.84983661
S01012518,-0.57034818,-0.051408918,-1.543787811,0.401248659,11.5462532
S01012519,-0.671030624,0.654087659,-1.540446893,0.965913453,22.89259616
S01012520,-0.007409415,-0.114013166,-1.540446893,-0.065403725,10.75566325
S01012521,-0.751928583,0.451558264,-1.540435137,0.692325584,17.77772059
S01012522,-0.100440393,0.292265138,-1.5840832,0.375153788,15.92051658
S01012523,-0.022840026,0.285100389,-1.532140967,0.249582315,15.5024187
S01012524,-0.463836233,0.269556298,-1.526227431,0.529203491,15.37236558
S01012525,-0.567189034,0.370917505,-1.443595635,0.583168386,16.55210182
S01012526,-0.345475582,0.249115661,-1.50991639,0.167843967,13.12082789
S01012527,0.075671846,0.070386352,-1.395775146,-0.198675099,11.97537069
S01012528,0.271122557,-0.299202912,-1.395775146,-0.327379118,10.72392478
S01012529,0.345717647,-0.059283135,-1.410348056,-0.401688415,12.25641513
S01012530,0.149025875,0.407262739,-1.496718699,0.019268137,16.48230334
S01012531,1.230810878,0.501238426,-1.532553995,-0.899534016,23.15905856
S01012532,1.246907238,-0.00411056,-1.389388983,-1.004553842,18.59212562
S01012533,0.118825713,-1.29319355,-1.385400731,-0.226822892,8.070268652
S01012534,-0.05768402,-0.505666711,-1.391145264,0.017742904,9.364820185
S01012535,1.476118017,-0.530152069,-1.723932383,-1.157246874,18.08059888
S01012536,1.464798011,-0.834263795,-1.687454067,-1.058072173,17.42718998
S01012537,1.241810217,-0.149912899,-1.597948143,-0.808152129,17.83731966
S01012538,1.06697276,0.157802362,-1.62484833,-0.873301063,18.34209857
S01012539,1.631074334,-1.037433551,-1.709669213,-1.459046129,18.34930806
S01012540,1.646183788,-0.330451362,-1.643271911,-1.466092663,20.17803638
S01012541,1.698965894,-0.914336741,-1.600211274,-1.501194132,19.20511079
S01012542,1.298884532,0.222731905,-1.447130687,-1.395750148,20.41494851
S01012543,1.45311522,-0.74565443,-1.527423618,-1.34531437,17.22103404
S01012544,0.391020888,-0.002785188,-1.437488375,-1.261845017,11.39296746
S01012545,0.070802576,0.203111806,-1.232023265,-1.21585258,10.89468529
S01012546,0.494758002,-0.666968576,-1.396027535,-1.176665493,9.570861211
S01012547,0.151487446,-0.015599431,-1.310290189,-1.196094761,9.679433164
S01012548,1.073003116,0.091960471,-1.491784088,-0.768946069,18.1504668
S01012549,0.999993392,-0.480151854,-1.455430231,-0.744715191,14.71477667
S01012550,0.797456628,-0.180432615,-1.441346322,-0.517668064,14.8671994
S01012551,0.791613403,0.22839581,-1.433698615,-0.659226146,17.34008151
S01012552,0.570525414,-0.418393806,-1.470842601,-0.577630297,11.83789863
S01012553,0.585318944,0.017043895,-1.32782766,-0.604908109,14.19422697
S01012554,0.856792217,-0.140885693,-1.244128495,-0.672036202,15.34442598
S01012555,0.777298015,-0.013238883,-1.32782766,-0.616610279,15.51317278
S01012556,0.74436526,-0.676798048,-1.426736293,-0.327521548,13.28706683
S01012557,0.770248831,-2.438921868,-1.534172204,-0.327521548,12.52073726
S01012558,0.517812567,-0.911820501,-1.560050926,0.200546673,13.5248513
S01012559,0.395202001,-0.980488048,-1.633381299,0.327908727,13.25053273
S01012560,0.396848211,0.054248717,-1.539337575,0.117599716,15.68125198
S01012561,0.449633223,-0.008993689,-1.479207726,0.05482366,15.33935636
S01012562,-0.096847638,-0.756777698,-1.519008612,0.702821143,13.20299242
S01012563,0.940742244,-0.142188661,-1.609623181,-0.541731808,16.01922801
S01012564,0.2040831,-0.503413928,-1.661718278,0.31857806,12.67453716
S01012565,-0.182188685,-0.295361671,-1.699016215,0.611555959,13.30621945
S01012566,-1.182319037,-0.08532698,-1.781623955,2.327119549,27.42992155
S01012567,-0.514611766,-1.006119311,-1.869657855,0.957629695,13.1308508
S01012568,0.46922851,-0.854946285,-1.862031589,-0.002816092,11.90189548
S01012569,0.794596932,-1.130753962,-1.767028026,-0.378659081,12.64307443
S01012570,2.248324359,-1.017280229,-2.222258502,-1.798469581,23.47245527
S01012571,2.433849443,-1.242773416,-2.186929601,-2.097278334,24.0368117
S01012572,1.955653879,-1.645685484,-2.063865013,-1.729944287,20.95369579
S01012573,1.768511132,-1.023734793,-1.961672207,-1.479512611,19.70274172
S01012574,1.63913665,-0.687651233,-1.865726593,-1.628942776,18.79470325
S01012575,1.44910558,-1.19509337,-2.092849891,-1.618760201,16.17251935
S01012576,-0.215307075,-0.025584307,-1.821504375,-0.548959115,8.248110218
S01012577,0.512162283,-0.220851038,-1.844345916,-0.998662185,11.18168709
S01012578,0.026511396,0.066591679,-1.918378153,-0.782202877,9.671390775
S01012579,1.879813248,-1.043614539,-1.75266473,-1.757861697,20.72392671
S01012580,1.96418387,-0.814837573,-1.910548747,-2.018004113,21.57333675
S01012581,1.501791713,-0.193326518,-1.639541917,-1.582809293,19.28001486
S01012582,1.229136278,-1.427609932,-1.65127641,-1.077491661,14.56723262
S01012583,0.899007045,0.005934266,-1.468720193,-1.169719513,15.62989479
S01012584,0.659905899,-0.563949305,-1.691119989,-1.657477664,10.58767993
S01012585,0.315978492,0.391876239,-1.668960974,-1.649080732,13.75954699
S01012586,1.605729316,-0.969155683,-1.733463214,-1.890159098,17.92352521
S01012587,1.433495723,-1.310196367,-1.656978116,-1.567836892,16.11891376
S01012588,2.410843308,-0.462830257,-1.790704434,-2.251912025,25.37633784
S01012589,0.907310777,-0.222678396,-1.662565317,-1.708525551,13.8236451
S01012590,0.564856588,-0.298143277,-1.656188697,-1.687030505,10.73700598
S01012591,0.656336544,-0.503863949,-1.546779315,-1.67460317,10.80029547
S01012592,1.238873452,-0.58679605,-1.405402429,-1.003438979,15.9667723
S01012593,1.50244006,0.701235211,-1.394095292,-1.228010098,28.24495446
S01012594,1.160579795,0.222560262,-1.38735031,-1.070589056,19.5503987
S01012595,0.749581819,0.116283825,-1.415900794,-1.066573005,15.39559612
S01012596,1.102215342,-0.223572258,-1.415900794,-1.069637176,16.05901331
S01012597,1.027006563,-0.441060949,-1.30647248,-1.035791014,14.71246754
S01012598,0.409311251,0.006730653,-1.394147876,0.36942255,17.15929316
S01012599,0.087390128,0.69381334,-1.394147876,0.945359699,26.69558041
S01012600,0.617755184,0.274915236,-1.394147876,0.019406354,18.86761366
S01012601,0.491752911,0.555238756,-1.372758361,0.165514147,21.75557206
S01012602,-0.575125858,0.717846072,-1.23554871,1.543217253,30.33696975
S01012603,0.201303417,0.406595238,-1.329709868,0.551126758,20.51502755
S01012604,0.733537874,0.525556987,-1.296875152,-0.18574278,21.57160062
S01012605,0.772960584,0.321899713,-1.381131898,-0.247834302,19.33908753
S01012606,0.643936453,0.297618549,-1.418894433,-0.624794723,16.85544843
S01012607,0.550670955,-0.068332179,-1.341000964,-0.265503643,14.37301362
S01012608,0.357955794,0.281488847,-1.379283656,0.03747604,16.94549998
S01012609,0.291721868,0.358201086,-1.346853044,0.320051858,18.95352105
S01012610,-0.063786756,0.273635194,-1.309629328,0.609917504,17.96091447
S01012611,0.536216775,0.57238343,-1.351755621,0.056305753,21.68045073
S01012612,0.367225209,0.472263879,-1.283739318,0.306019423,20.74608799
S01012613,0.255501332,0.45284964,-1.330873095,0.573834057,21.59813334
S01012614,0.016036837,0.388633895,-1.330873095,0.79960965,21.15489225
S01012615,0.792971418,-1.46305403,-1.610355211,-1.128055752,11.04441646
S01012616,0.99227977,-0.650272286,-1.471430141,-0.664960486,14.33138417
S01012617,0.815277847,-0.423925074,-1.514341459,-0.545455546,13.86017765
S01012618,0.752113613,-0.140945176,-1.49878405,-0.412061947,14.96239151
S01012619,-0.852029915,0.341598949,-1.500515203,1.192522109,20.92457575
S01012620,-0.361960547,-0.725350055,-1.419715384,0.713628712,12.24144961
S01012621,-0.299889612,-0.570660934,-1.446129882,0.583276133,11.77897143
S01012622,-0.435674682,-0.379737143,-1.501317775,0.647444414,12.34878998
S01012623,-0.695203975,-0.115873304,-1.530850707,0.783765174,13.94386707
S01012624,-0.430762067,0.081133293,-1.501317775,1.082939409,18.69500565
S01012625,0.112959798,0.067005145,-1.431762471,0.265908077,14.70668299
S01012626,0.257856166,-0.151557648,-1.431762471,0.114488304,13.37419572
S01012627,0.903893782,-0.70410638,-1.625463437,-0.595550684,13.56678438
S01012628,0.574286002,-0.998061974,-1.745428117,-0.361027215,11.05884171
S01012629,-0.439062553,-0.343401477,-1.627673885,1.035076014,15.75518441
S01012630,-0.501158574,-0.040781486,-1.51572263,1.420499331,21.07532279
S01012631,0.015244929,-0.221026905,-1.54759249,0.354827132,12.83375007
S01012632,1.327661533,-1.06443905,-1.614484761,-1.276618878,15.53093646
S01012633,1.282149282,-1.557681025,-1.717356162,-1.037824268,15.03009109
S01012634,0.597827748,-1.280520928,-1.458224422,-0.319216269,11.34972248
S01012635,0.97213251,-0.74518545,-1.480893499,-0.713952264,13.8640916
S01012636,1.223507003,-1.075338537,-1.438387635,-1.277615063,14.67145473
S01012637,0.261077341,-1.079569673,-1.935416452,-1.635757587,6.41165961
S01012638,0.271760414,-1.539170889,-1.889404654,-1.617988184,6.284213546
S01012639,1.440330834,0.594478151,-1.756380436,-2.073771375,25.32661075
S01012640,1.612267985,-0.642604165,-1.736760362,-1.5877089,18.71426646
S01012641,1.631658589,-1.163950832,-1.800468969,-1.766307649,18.01399111
S01012642,0.952101221,-0.94942726,-1.790188071,-1.3232074,12.38466049
S01012643,0.773904834,-0.807487055,-1.753816594,-1.233380423,11.28241261
S01012644,0.81647168,-1.072470942,-1.493996334,-1.232982925,11.45177326
S01012645,-0.225864901,-0.504766062,-1.72413005,-0.682354498,5.779986167
S01012646,1.192373921,-0.007916428,-1.558280924,-1.216741932,17.72581214
S01012647,0.857803851,0.208902611,-1.389596065,-1.124437448,16.98761237
S01012648,-0.039008419,-0.284189992,-1.709736394,-0.661333168,7.595586052
S01012649,-0.283386443,-0.270725467,-1.491908886,-0.610481441,6.70320996
S01012650,0.062273016,0.450522434,-1.447144313,-0.726717183,13.82678642
S01012651,-0.326421869,0.102914078,-1.435811322,-0.557001362,8.914769792
S01012652,0.605201484,0.149301785,-1.389025793,-1.003472995,14.57544525
S01012653,1.637519877,0.062991447,-1.318078573,-1.437855642,22.53978738
S01012654,1.175413259,-0.260216033,-1.123891591,-0.788095523,17.18774676
S01012655,1.289022934,-0.154986901,-1.062163542,-0.906163515,18.56091996
S01012656,0.334819374,-0.015545962,-1.158502351,0.472013927,17.37461307
S01012657,0.343339588,-0.193474816,-1.379728877,0.641188849,17.59196495
S01012658,0.503471507,0.378035792,-1.267496291,0.22200329,20.27300009
S01012659,0.374638199,-0.659121499,-1.379728877,0.554630064,15.49412845
S01012660,0.133779509,-0.059188416,-1.410420339,0.690114112,17.15454017
S01012661,0.394346768,0.374352042,-1.458409889,0.408180604,20.43514763
S01012662,0.44981514,0.264400026,-1.438417097,0.624920542,21.48079456
S01012663,0.131185137,0.270430856,-1.08508443,0.817694981,21.06324236
S01012664,-0.08336224,0.612334824,-1.378580339,1.516913224,30.29416144
S01012665,0.549557036,-0.124445003,-1.189418438,0.142868591,16.20498116
S01012666,0.787171826,-0.251536094,-0.852638974,-0.141400633,16.43853689
S01012667,0.650171952,-0.249477796,-1.133692589,0.020891748,15.75597448
S01012668,0.406024547,0.458454611,-1.133692589,0.385615389,21.57669282
S01012669,0.554133578,0.630873408,-1.110196697,0.227103298,23.88481951
S01012670,0.137078429,0.504337833,-1.21403884,0.835979093,23.63497545
S01012671,0.752900079,-0.223056275,-1.299100526,-0.228693986,15.38941186
S01012672,0.727707411,-0.697132373,-1.481974024,-0.156348442,13.74180959
S01012673,0.661149615,-0.75211518,-1.493863439,-0.027586279,13.72386476
S01012674,0.631837084,-0.928506911,-1.468951815,-0.000303809,13.35201286
S01012675,0.509453802,-0.501346343,-1.4373552,0.175324848,14.28141298
S01012676,0.492979714,-0.3393269,-1.709670432,-0.744768334,10.99854714
S01012677,0.529433732,0.159888878,-1.599525274,-0.737326696,14.31278173
S01012678,0.667203694,0.177631576,-1.576126817,-0.821408421,15.46570043
S01012679,0.429968367,-0.019216976,-1.585042759,-0.590736761,12.50871584
S01012680,0.458436342,-0.027624198,-1.505203266,-0.578858963,12.75286035
S01012681,0.665331454,-0.621957097,-1.745297589,-0.708243155,11.55083913
S01012682,0.031038628,-0.101866067,-1.520208227,-0.247565666,10.25497278
S01012683,0.485464202,-0.919767718,-1.489159162,-0.470614515,10.24271596
S01012684,-0.374190529,-0.446876217,-1.784202283,0.20578362,8.954590964
S01012685,-0.324222737,-0.310575468,-1.803157427,0.158447245,9.357262173
S01012686,-0.571504025,0.151578618,-1.793548317,0.312138248,12.27511542
S01012687,0.154567718,0.108243869,-1.751076942,-0.33400516,12.01673299
S01012688,-1.720684764,0.302777757,-1.616423642,1.163326951,19.29747135
S01012689,0.345737206,0.034748457,-1.676304298,-0.495608977,12.43298654
S01012690,0.526869938,0.324838866,-1.629266404,-0.643948917,15.97595696
S01012691,-0.070844714,-0.147852434,-1.531724748,-0.217591681,9.519290047
S01012692,-0.158395464,-0.134172407,-1.576908632,-0.136437081,9.469530588
S01012693,0.372556099,-0.076504433,-1.531724748,-0.549320423,11.84401903
S01012694,0.289228132,0.371804196,-1.492461062,-0.491942639,15.04265393
S01012695,1.380459516,-0.754967851,-2.020029229,-1.496852206,16.16838117
S01012696,1.539029191,-0.7066075,-1.965895642,-1.434129491,17.89328885
S01012697,1.016194423,-1.078289112,-1.992816044,-1.021864519,12.99013747
S01012698,1.300979888,0.698574976,-1.60926674,-1.153698678,26.11285357
S01012699,1.394499078,-0.253366207,-1.547202253,-1.343526968,18.1848369
S01012700,1.435589534,0.475180485,-1.553598969,-1.180960423,24.43698034
S01012701,0.780924307,-0.267401134,-1.076820181,-0.532206863,14.62213499
S01012702,0.641459106,-0.498323562,-1.065238686,-0.370389602,13.10435115
S01012703,0.436821341,0.086048863,-1.313421345,-0.119910499,15.17738154
S01012704,0.279297295,-0.109545592,-1.313421345,0.071936381,13.61756978
S01012705,0.178797109,0.313432089,-1.264789572,0.17901803,16.82742195
S01012706,0.226870137,-0.27124767,-1.260547362,0.140159144,12.86929666
S01012707,0.133693338,-1.054353254,-1.243809213,0.200645414,10.70196499
S01012708,-0.321396095,-0.548197426,-1.264789572,0.851529045,14.15541714
S01012709,-0.161233058,-1.365398106,-1.20811981,0.534869433,11.14380632
S01012710,-0.629979772,-0.22051476,-1.086762297,0.95328569,15.4206673
S01012711,-0.44071053,-0.337521424,-1.088143374,1.128975215,17.09688833
S01012712,-0.207869329,-0.540126514,-1.089284955,0.32865783,10.67505394
S01012713,-0.503335733,0.014305496,-0.966515474,0.688497864,14.98713997
S01012714,-0.640588317,-0.088958534,-0.861786389,0.99973498,16.80862323
S01012715,-0.530729358,0.310611633,-0.893712191,1.158204956,21.62787907
S01012716,-0.172588946,-1.142886209,-0.897252548,0.504924784,11.34966158
S01012717,-0.894996854,0.288080457,-0.861786389,1.464657744,23.92641254
S01012718,-1.004451748,0.2650994,-0.72064606,0.962896914,18.69562705
S01012719,-0.498975212,0.16219399,-0.555471531,0.956143298,19.24696642
S01012720,-0.570417024,0.464805567,-0.542620461,1.588241375,28.52393693
S01012721,-0.347622979,0.246412863,-0.966515474,0.862815076,18.883411
S01012722,-0.183660349,-0.128673093,-0.955525213,0.496216457,13.84549398
S01012723,-0.229878692,-0.239180637,-0.955525213,0.482351313,12.95108786
S01012724,-0.038429064,-0.439289655,-0.889059596,0.28898529,11.87147121
S01012725,-0.699077864,0.242979359,-0.84435535,1.180467912,20.90296892
S01012726,0.295556591,-0.193119403,-1.161500329,-0.061084446,12.7416068
S01012727,0.433478494,0.040589272,-1.167042975,-0.123459113,14.92124954
S01012728,0.036341804,-0.568276438,-1.086762297,0.112642753,10.55692483
S01012729,0.79034816,0.314394678,-1.267959866,-0.206591552,19.66293911
S01012730,0.681698588,-0.299711485,-1.314441836,-0.284467787,14.24019258
S01012731,0.637302369,0.099383874,-1.167042975,-0.2853149,16.31709519
S01012732,0.668672186,-0.080182374,-1.245099083,-0.352089961,15.04981646
S01012733,1.140112499,0.98851595,-1.414610896,-0.802701052,30.29992987
S01012734,1.017958833,0.706980312,-1.314441836,-0.592298236,25.00250985
S01012735,0.811486954,-0.16425959,-1.314441836,-0.447976368,15.37580074
S01012736,0.93156696,0.699855946,-1.302938108,-0.816044092,23.79868332
S01012737,0.982045191,0.576185825,-1.228126803,-0.855137072,22.40885802
S01012738,0.62085501,0.393641354,-1.182503413,-0.33939609,18.68329336
S01012739,0.58310691,0.894805774,-1.235883789,-0.729608976,24.39335604
S01012740,0.579182964,0.616873702,-1.179204109,-0.752732218,19.96395392
S01012741,0.556485201,0.850046818,-1.30429345,-0.678534824,23.40734265
S01012742,0.06943581,0.994402008,-1.275171351,-0.52869935,22.78307317
S01012743,-0.152078994,1.118531451,-1.275171351,-0.434474277,24.19239053
S01012744,0.640366028,0.934286448,-1.30429345,-0.689358363,25.60281659
S01012745,-0.244722337,0.998676289,-1.142429304,-0.447913132,21.52157646
S01012746,0.186390247,1.03903722,-1.179204109,-0.246577068,25.46728699
S01012747,-0.585049389,0.815250209,-1.118053803,-0.112575624,18.31564147
S01012748,-0.326866675,0.336871031,-1.142429304,-0.032746312,13.2500288
S01012749,-0.0048719,0.492752081,-1.046767453,-0.057727092,16.49351165
S01012750,0.03395357,0.794787374,-1.046767453,0.01148091,21.36242504
S01012751,0.346496885,0.601368859,-1.046767453,-0.279167683,19.30898904
S01012752,0.204412345,0.097010959,-0.938377421,-0.249639844,13.30065973
S01012753,-0.302839346,-0.539392323,-1.06801027,0.927269066,15.10300584
S01012754,-0.270524366,-0.376353293,-0.692996733,0.440150753,12.33090967
S01012755,-0.199180242,-0.404616328,-0.981877382,0.164805704,10.2314306
S01012756,0.238120279,-0.721654126,-0.938264304,0.252430829,12.60337519
S01012757,-0.184816541,-0.769306575,-0.981877382,0.163501023,9.313167171
S01012758,-0.28961338,-0.926807021,-0.922212358,1.239180699,17.50593207
S01012759,-0.066744827,-0.522697255,-0.906950184,0.180364104,10.72423589
S01012760,-0.266930288,0.247082593,-0.412751016,0.329992201,16.22956078
S01012761,0.011113735,-0.561358974,-0.906950184,0.698651736,14.86123984
S01012762,0.392687925,-1.574859474,-0.858438545,0.226495382,12.99852782
S01012763,0.058527404,-0.696850589,-0.906950184,0.619995561,14.1676232
S01012764,0.260543723,-0.685442553,-0.906950184,0.403418116,13.8784955
S01012765,0.435461088,-1.1566373,-0.922359549,0.29301221,13.83662001
S01012766,0.537119641,-0.380214138,-0.834510293,-0.079485247,14.17505955
S01012767,0.608447884,-0.257003039,-0.991896551,-0.108612828,14.93306084
S01012768,0.74649492,-0.013553944,-0.954007204,-0.33438856,16.47593468
S01012769,0.766819917,-1.032585324,-0.913832033,-0.364971267,13.31140141
S01012770,0.106279884,-0.093172401,-0.551731873,0.38353402,15.65785284
S01012771,0.688087186,-0.139991943,-0.551731873,-0.317843002,16.11815259
S01012772,0.198995732,-0.724674714,-0.906950184,0.25118556,12.35246249
S01012773,0.829880539,-0.810006823,-0.686453788,-0.524611199,14.0801135
S01012774,0.013550909,0.714655839,-0.534865147,-0.054532288,20.63388189
S01012775,-0.40392581,0.981167038,-0.372973833,0.556412657,27.69193034
S01012776,0.318000063,-0.252312723,-0.400262527,-0.22210158,13.41894781
S01012777,-0.442271508,0.92009487,-0.256859148,0.490271057,26.32760402
S01012778,-0.175715546,-0.016789864,-0.555692206,0.052796556,12.41994455
S01012779,0.163244899,-0.368986334,-0.217388662,-0.186849169,12.59714548
S01012780,0.012561773,0.563264561,-0.301218524,0.175523189,20.46532139
S01012781,-0.155112699,0.94616237,-1.031024456,-0.211544193,21.93866045
S01012782,-0.020510513,0.264942966,-0.960456799,0.114327935,15.02647765
S01012783,0.024058629,0.332258197,-0.662303921,0.079959607,16.30708488
S01012784,0.009734412,0.254601771,-0.510450721,0.782726126,20.96224754
S01012785,-0.386235708,0.338116266,-0.575937895,0.568074248,17.93279279
S01012786,-0.915769995,0.416949152,-0.510450721,1.005835812,21.26023735
S01012787,-0.560101094,0.670876136,-0.348300826,0.864175656,24.53135151
S01012788,0.315156345,0.13768363,-1.069808251,-0.084694716,15.02092291
S01012789,0.272030955,0.120495029,-0.951624358,-0.054486135,14.85148616
S01012790,0.380884448,0.614655095,-0.949748527,-0.462616328,19.26270574
S01012791,-0.420900578,0.366533698,-0.711309642,0.178263211,15.02023806
S01012792,-1.217534601,0.528222508,-0.564938572,0.558779892,18.1955385
S01012793,-1.432668629,0.930660949,-0.519069384,0.774459448,26.16313329
S01012794,-0.03948727,0.333991991,-0.500253468,-0.157753158,15.15716977
S01012795,-0.172702043,0.191465547,-0.348300826,0.312754972,16.25769983
S01012796,0.030535911,0.188309196,-0.296208792,0.128195891,16.36511747
S01012797,0.422170811,0.24079549,-0.383959836,-0.390325395,16.94049143
S01012798,-0.284351441,-0.691607787,-0.365709056,0.464004543,12.43260086
S01012799,-0.034467099,-0.68119648,-0.312941016,0.35235659,13.08370621
S01012800,0.164369494,-0.570505963,-0.37088889,0.061018515,12.60884651
S01012801,-0.718626918,-0.269184048,-0.44920369,0.948089399,16.21280304
S01012802,0.213887898,-1.174640518,-0.687626393,-0.194472626,9.854382443
S01012803,0.62300393,0.613065776,-0.44643478,-0.61192703,21.91697786
S01012804,0.168135473,0.310225489,-0.44920369,-0.092465722,16.69504521
S01012805,0.072740261,-0.147606869,-0.56517208,-0.013434419,12.68584683
S01012806,0.577431052,0.346753615,-0.502005872,-0.570618623,18.37317304
S01012807,0.246333237,-1.19360422,-0.75009413,-0.226756161,9.805529799
S01012808,-0.310390744,0.164088357,-0.510115639,0.178049724,14.0468278
S01012809,-1.402362728,0.178993379,-0.682620262,1.896433877,27.09907042
S01012810,-0.70104386,0.021746692,-0.46767055,0.697475979,15.6601053
S01012811,-0.176865207,-0.659735402,-0.547976871,0.324617442,11.46084095
S01012812,-0.182234008,-0.146100348,-0.447176404,0.283451315,13.37905119
S01012813,0.716448096,-0.924070065,-0.628976578,-0.56171992,13.0190893
S01012814,0.524498471,0.382064604,-1.081549031,-0.289334712,18.04629283
S01012815,0.50302528,0.522231514,-1.081549031,-0.27255137,19.5223842
S01012816,0.569892884,0.401988696,-0.797136268,-0.064490951,20.07300751
S01012817,0.716457162,0.531320784,-1.081549031,-0.466782413,20.71188203
S01012818,0.833762607,0.329262655,-0.797136268,-0.471007145,19.84703473
S01012819,0.344418644,0.212570599,-0.797136268,1.511378331,29.42739239
S01012820,1.267784498,-0.107240726,-0.644886775,-0.941252613,19.25942092
S01012821,1.090531157,0.559544652,-0.430467555,-0.744312987,24.69766119
S01012822,0.36044101,0.214791703,-0.69824997,1.15017038,25.88720167
S01012823,0.247035773,0.435549048,-0.69824997,0.088957709,18.8680982
S01012824,0.949683313,0.417941336,-0.57103846,-0.491999132,22.1179406
S01012825,-0.17587462,0.009231271,-0.538256984,0.387508939,14.75690076
S01012826,0.322296808,-0.170093601,-0.538256984,-0.086519681,14.03979753
S01012827,0.760203786,0.491789461,-0.465060346,-0.383587555,22.08787117
S01012828,1.132563669,0.045919142,-0.72521322,-0.78502557,19.17403367
S01012829,1.090254692,-0.01000212,-0.549632122,-0.733809332,18.96806056
S01012830,0.210225707,0.045697542,-1.040923069,0.322541747,15.92974264
S01012831,0.151716156,0.446414763,-1.040923069,0.46374721,20.17295969
S01012832,0.382161956,-0.118356965,-0.932658412,-0.018889141,14.30944253
S01012833,0.103608349,0.090480421,-0.751263453,0.130182078,14.77455397
S01012834,0.183622002,0.055471708,-0.725815062,0.096330328,14.92439727
S01012835,-0.441123129,-0.045608909,-0.652435303,0.631776928,14.93449779
S01012836,0.665091941,0.717880449,-0.972950166,-0.379920679,23.32990513
S01012837,0.340818306,0.399293536,-0.905594306,-0.050123629,18.09103876
S01012838,0.292879393,0.339366587,-0.905594306,0.014621126,17.39360599
S01012839,0.27141776,0.43759239,-0.878926686,0.036015271,18.43105957
S01012840,0.489356304,0.171064971,-0.920734252,-0.200395615,16.33645811
S01012841,0.010287827,0.181634129,-0.754199031,0.231545028,15.55660265
S01012842,0.202571731,-0.014070513,-0.75835576,0.104231365,14.54079977
S01012843,-0.209663482,-0.153692319,-0.733081191,0.560347192,14.47528975
S01012844,-0.392656704,-0.481582068,-0.733081191,0.835057976,14.63261409
S01012845,-0.973525087,-0.255506263,-0.591811692,1.515006694,21.15716333
S01012846,-1.25840664,0.307222584,-0.509596577,2.064109308,30.30724252
S01012847,-0.356417321,-0.062319942,-0.50003591,0.794372804,16.88254006
S01012848,0.277535854,0.170688397,-0.532059565,-0.080886927,16.03419613
S01012849,0.305974145,-0.057045677,-0.442779552,-0.051647543,15.01106392
S01012850,0.355525182,-0.260105845,-0.442779552,-0.036325817,14.40933541
S01012851,0.121910094,0.325034835,-0.475048152,0.129576711,17.64104528
S01012852,-0.443263118,0.213468161,-0.589456237,0.505197047,16.02195465
S01012853,-0.046865176,0.273864371,-0.442779552,0.468482205,18.43166958
S01012854,-1.408678366,0.292278776,-0.519606783,0.957195419,18.96831809
